EXPIREDATE,ISSUEDATE,WARNINGTYPE,POLYGON,MEAN
2005-12-28 23:15:00.0,2005-12-28 22:43:00.0,tornado,"[[[-81.87, 33.04], [-81.85, 32.96], [-81.76, 32.92], [-81.55, 33.05], [-81.73, 33.14], [-81.87, 33.04]]]","[[-81.77166666666668, 33.025]]"
2005-12-28 23:15:00.0,2005-12-28 22:43:00.0,tornado,"[[[-81.87, 33.04], [-81.85, 32.96], [-81.76, 32.92], [-81.55, 33.05], [-81.73, 33.14], [-81.87, 33.04]]]","[[-81.77166666666668, 33.025]]"
2005-12-28 23:15:00.0,2005-12-28 22:45:00.0,severe-thunderstorm,"[[[-82.43, 32.59], [-82.34, 32.43], [-81.86, 32.61], [-81.98, 32.8], [-82.43, 32.59]]]","[[-82.208, 32.604]]"
2005-12-28 23:15:00.0,2005-12-28 22:45:00.0,severe-thunderstorm,"[[[-82.07, 32.54], [-82.11, 32.51], [-82.01, 32.38], [-81.99, 32.37], [-81.72, 32.53], [-81.71, 32.55], [-81.86, 32.63], [-81.87, 32.63], [-82.03, 32.56], [-82.04, 32.54], [-82.07, 32.54]]]","[[-81.95272727272726, 32.52545454545455]]"
2005-12-28 23:30:00.0,2005-12-28 22:53:00.0,tornado,"[[[-82.82, 32.39], [-82.73, 32.23], [-82.37, 32.41], [-82.56, 32.52], [-82.82, 32.39]]]","[[-82.66, 32.388]]"
2005-12-28 23:45:00.0,2005-12-28 22:56:00.0,severe-thunderstorm,"[[[-83.71, 35.72], [-83.79, 35.88], [-83.85, 35.84], [-83.9, 35.85], [-83.98, 35.82], [-84.05, 35.7], [-83.94, 35.55], [-83.7, 35.58], [-83.67, 35.6], [-83.66, 35.68], [-83.71, 35.72]]]","[[-83.81454545454545, 35.721818181818186]]"
2005-12-28 23:45:00.0,2005-12-28 22:56:00.0,severe-thunderstorm,"[[[-83.71, 35.72], [-83.79, 35.88], [-83.85, 35.84], [-83.9, 35.85], [-83.98, 35.82], [-84.05, 35.7], [-83.94, 35.55], [-83.7, 35.58], [-83.67, 35.6], [-83.66, 35.68], [-83.71, 35.72]]]","[[-83.81454545454545, 35.721818181818186]]"
2005-12-28 23:30:00.0,2005-12-28 22:56:00.0,severe-thunderstorm,"[[[-83.71, 31.27], [-83.69, 31.18], [-83.35, 31.2], [-83.45, 31.33], [-83.71, 31.27]]]","[[-83.582, 31.25]]"
2005-12-28 23:30:00.0,2005-12-28 22:56:00.0,severe-thunderstorm,"[[[-83.71, 31.27], [-83.69, 31.18], [-83.35, 31.2], [-83.45, 31.33], [-83.71, 31.27]]]","[[-83.582, 31.25]]"
2005-12-28 23:30:00.0,2005-12-28 22:59:00.0,severe-thunderstorm,"[[[-83.82, 33.13], [-83.65, 32.89], [-83.36, 32.93], [-83.43, 33.2], [-83.82, 33.13]]]","[[-83.616, 33.056000000000004]]"
2005-12-28 23:30:00.0,2005-12-28 23:01:00.0,severe-thunderstorm,"[[[-84.34, 35.21], [-84.47, 35.28], [-84.52, 35.26], [-84.67, 35.26], [-84.7, 35.24], [-84.68, 35.17], [-84.73, 35.1], [-84.72, 35.09], [-84.76, 35.0], [-84.32, 35.0], [-84.3, 35.21], [-84.34, 35.21]]]","[[-84.54583333333333, 35.16916666666666]]"
2005-12-28 23:30:00.0,2005-12-28 23:01:00.0,severe-thunderstorm,"[[[-84.34, 35.21], [-84.47, 35.28], [-84.52, 35.26], [-84.67, 35.26], [-84.7, 35.24], [-84.68, 35.17], [-84.73, 35.1], [-84.72, 35.09], [-84.76, 35.0], [-84.32, 35.0], [-84.3, 35.21], [-84.34, 35.21]]]","[[-84.54583333333333, 35.16916666666666]]"
2005-12-28 23:30:00.0,2005-12-28 23:05:00.0,severe-thunderstorm,"[[[-82.11, 32.7], [-82.02, 32.61], [-81.87, 32.66], [-81.86, 32.9], [-82.11, 32.7]]]","[[-81.994, 32.714]]"
2005-12-28 23:45:00.0,2005-12-28 23:06:00.0,severe-thunderstorm,"[[[-82.99, 31.78], [-83.0, 31.67], [-82.84, 31.67], [-82.84, 31.8], [-82.87, 31.78], [-82.99, 31.78]]]","[[-82.92166666666667, 31.746666666666666]]"
2005-12-28 23:45:00.0,2005-12-28 23:12:00.0,severe-thunderstorm,"[[[-81.94, 32.29], [-81.85, 32.25], [-81.79, 32.19], [-81.5, 32.32], [-81.61, 32.5], [-81.94, 32.29]]]","[[-81.77166666666666, 32.306666666666665]]"
2005-12-29 00:15:00.0,2005-12-28 23:13:00.0,severe-thunderstorm,"[[[-82.5, 37.04], [-82.55, 37.19], [-82.57, 37.19], [-82.71, 37.12], [-82.72, 37.04], [-82.77, 37.03], [-82.81, 36.9], [-82.76, 36.83], [-82.68, 36.84], [-82.63, 36.89], [-82.37, 36.9], [-82.3, 36.93], [-82.32, 36.98], [-82.35, 36.96], [-82.5, 37.04]]]","[[-82.56933333333332, 36.99199999999999]]"
2005-12-28 23:45:00.0,2005-12-28 23:14:00.0,tornado,"[[[-81.93, 32.3], [-81.79, 32.21], [-81.59, 32.33], [-81.64, 32.4], [-81.93, 32.3]]]","[[-81.77600000000001, 32.30799999999999]]"
2005-12-28 23:45:00.0,2005-12-28 23:14:00.0,tornado,"[[[-81.93, 32.3], [-81.79, 32.21], [-81.59, 32.33], [-81.64, 32.4], [-81.93, 32.3]]]","[[-81.77600000000001, 32.30799999999999]]"
2005-12-29 00:15:00.0,2005-12-28 23:18:00.0,severe-thunderstorm,"[[[-82.71, 36.59], [-83.07, 36.54], [-83.23, 36.37], [-83.24, 36.32], [-83.22, 36.3], [-83.16, 36.35], [-83.08, 36.25], [-82.85, 36.38], [-82.75, 36.39], [-82.69, 36.42], [-82.71, 36.45], [-82.65, 36.49], [-82.68, 36.56], [-82.71, 36.59]]]","[[-82.91071428571429, 36.42857142857143]]"
2005-12-28 23:45:00.0,2005-12-28 23:19:00.0,severe-thunderstorm,"[[[-82.55, 32.53], [-82.46, 32.37], [-82.01, 32.55], [-82.11, 32.74], [-82.55, 32.53]]]","[[-82.336, 32.544]]"
2005-12-29 00:00:00.0,2005-12-28 23:26:00.0,severe-thunderstorm,"[[[-83.43, 33.02], [-83.39, 32.84], [-82.88, 32.89], [-82.93, 33.11], [-83.43, 33.02]]]","[[-83.212, 32.976000000000006]]"
2005-12-29 00:30:00.0,2005-12-28 23:34:00.0,severe-thunderstorm,"[[[-84.59, 35.0], [-84.52, 34.85], [-84.15, 34.83], [-84.19, 35.02], [-84.59, 35.0]]]","[[-84.40800000000002, 34.94]]"
2005-12-29 00:15:00.0,2005-12-28 23:44:00.0,severe-thunderstorm,"[[[-84.36, 32.63], [-84.27, 32.36], [-84.02, 32.5], [-84.22, 32.71], [-84.36, 32.63]]]","[[-84.24600000000001, 32.566]]"
2005-12-29 00:45:00.0,2005-12-28 23:57:00.0,severe-thunderstorm,"[[[-82.63, 31.66], [-82.84, 31.66], [-83.04, 31.57], [-83.1, 31.51], [-83.14, 31.46], [-83.1, 31.36], [-82.8, 31.37], [-82.64, 31.37], [-82.62, 31.49], [-82.6, 31.53], [-82.63, 31.58], [-82.63, 31.66]]]","[[-82.81416666666667, 31.518333333333334]]"
2005-12-29 01:00:00.0,2005-12-28 23:57:00.0,severe-thunderstorm,"[[[-84.61, 34.56], [-84.72, 34.44], [-84.27, 34.4], [-84.32, 34.58], [-84.61, 34.56]]]","[[-84.506, 34.508]]"
2005-12-29 01:00:00.0,2005-12-28 23:57:00.0,severe-thunderstorm,"[[[-84.61, 34.56], [-84.72, 34.44], [-84.27, 34.4], [-84.32, 34.58], [-84.61, 34.56]]]","[[-84.506, 34.508]]"
2005-12-29 00:45:00.0,2005-12-28 23:57:00.0,severe-thunderstorm,"[[[-83.18, 33.02], [-83.12, 32.85], [-82.43, 32.98], [-82.51, 33.22], [-83.18, 33.02]]]","[[-82.884, 33.018]]"
2005-12-29 00:45:00.0,2005-12-28 23:57:00.0,severe-thunderstorm,"[[[-83.18, 33.02], [-83.12, 32.85], [-82.43, 32.98], [-82.51, 33.22], [-83.18, 33.02]]]","[[-82.884, 33.018]]"
2005-12-29 00:45:00.0,2005-12-28 23:57:00.0,severe-thunderstorm,"[[[-82.63, 31.66], [-82.84, 31.66], [-83.04, 31.57], [-83.1, 31.51], [-83.14, 31.46], [-83.1, 31.36], [-82.8, 31.37], [-82.64, 31.37], [-82.62, 31.49], [-82.6, 31.53], [-82.63, 31.58], [-82.63, 31.66]]]","[[-82.81416666666667, 31.518333333333334]]"
2005-12-29 00:45:00.0,2005-12-29 00:04:00.0,tornado,"[[[-83.1, 31.5], [-83.15, 31.45], [-83.1, 31.35], [-82.63, 31.36], [-82.63, 31.59], [-83.1, 31.5]]]","[[-82.95166666666667, 31.458333333333332]]"
2005-12-29 00:45:00.0,2005-12-29 00:04:00.0,tornado,"[[[-83.1, 31.5], [-83.15, 31.45], [-83.1, 31.35], [-82.63, 31.36], [-82.63, 31.59], [-83.1, 31.5]]]","[[-82.95166666666667, 31.458333333333332]]"
2005-12-29 00:30:00.0,2005-12-29 00:06:00.0,severe-thunderstorm,"[[[-83.99, 32.62], [-83.97, 32.53], [-83.7, 32.54], [-83.71, 32.71], [-83.99, 32.62]]]","[[-83.87199999999999, 32.604]]"
2005-12-29 01:00:00.0,2005-12-29 00:32:00.0,severe-thunderstorm,"[[[-83.77, 32.63], [-83.84, 32.4], [-83.54, 32.39], [-83.54, 32.64], [-83.77, 32.63]]]","[[-83.69200000000001, 32.538]]"
2005-12-29 01:00:00.0,2005-12-29 00:36:00.0,severe-thunderstorm,"[[[-81.99, 33.1], [-81.86, 32.95], [-81.63, 33.09], [-81.74, 33.14], [-81.8, 33.22], [-81.99, 33.1]]]","[[-81.835, 33.1]]"
2005-12-29 01:00:00.0,2005-12-29 00:36:00.0,severe-thunderstorm,"[[[-81.99, 33.1], [-81.86, 32.95], [-81.63, 33.09], [-81.74, 33.14], [-81.8, 33.22], [-81.99, 33.1]]]","[[-81.835, 33.1]]"
2005-12-29 01:30:00.0,2005-12-29 00:38:00.0,tornado,"[[[-82.4, 31.63], [-82.47, 31.66], [-82.62, 31.66], [-82.62, 31.56], [-82.59, 31.57], [-82.59, 31.47], [-82.47, 31.47], [-82.32, 31.48], [-82.23, 31.53], [-82.33, 31.62], [-82.4, 31.63]]]","[[-82.45818181818184, 31.570909090909087]]"
2005-12-29 01:00:00.0,2005-12-29 00:39:00.0,severe-thunderstorm,"[[[-82.1, 33.29], [-82.03, 33.12], [-81.77, 33.17], [-81.9, 33.34], [-82.1, 33.29]]]","[[-81.97999999999999, 33.242000000000004]]"
2005-12-29 01:30:00.0,2005-12-29 00:47:00.0,severe-thunderstorm,"[[[-82.8, 33.06], [-82.7, 32.82], [-82.32, 32.8], [-82.29, 33.23], [-82.8, 33.06]]]","[[-82.58200000000001, 32.994]]"
2005-12-29 01:15:00.0,2005-12-29 00:53:00.0,severe-thunderstorm,"[[[-81.85, 33.34], [-81.75, 33.23], [-81.71, 33.23], [-81.52, 33.37], [-81.38, 33.5], [-81.85, 33.34]]]","[[-81.67666666666666, 33.335]]"
2005-12-29 01:45:00.0,2005-12-29 01:17:00.0,severe-thunderstorm,"[[[-82.4, 31.66], [-82.23, 31.54], [-82.13, 31.49], [-82.13, 31.73], [-82.4, 31.66]]]","[[-82.258, 31.616000000000003]]"
2005-12-29 01:45:00.0,2005-12-29 01:17:00.0,severe-thunderstorm,"[[[-82.4, 31.66], [-82.23, 31.54], [-82.13, 31.49], [-82.13, 31.73], [-82.4, 31.66]]]","[[-82.258, 31.616000000000003]]"
2005-12-29 02:00:00.0,2005-12-29 01:25:00.0,severe-thunderstorm,"[[[-83.69, 32.49], [-83.72, 32.36], [-83.48, 32.39], [-83.53, 32.52], [-83.69, 32.49]]]","[[-83.62199999999999, 32.45]]"
2005-12-29 02:00:00.0,2005-12-29 01:35:00.0,severe-thunderstorm,"[[[-83.57, 32.49], [-83.51, 32.35], [-83.33, 32.29], [-83.19, 32.58], [-83.57, 32.49]]]","[[-83.434, 32.44]]"
2005-12-29 02:30:00.0,2005-12-29 01:50:00.0,severe-thunderstorm,"[[[-82.07, 33.24], [-82.27, 33.13], [-82.28, 33.0], [-81.69, 33.09], [-81.84, 33.24], [-82.07, 33.24]]]","[[-82.03666666666666, 33.15666666666667]]"
2005-12-29 02:30:00.0,2005-12-29 01:50:00.0,severe-thunderstorm,"[[[-82.07, 33.24], [-82.27, 33.13], [-82.28, 33.0], [-81.69, 33.09], [-81.84, 33.24], [-82.07, 33.24]]]","[[-82.03666666666666, 33.15666666666667]]"
2005-12-29 02:45:00.0,2005-12-29 02:14:00.0,severe-thunderstorm,"[[[-81.83, 33.33], [-81.85, 33.21], [-81.75, 33.21], [-81.55, 33.34], [-81.49, 33.4], [-81.52, 33.45], [-81.83, 33.33]]]","[[-81.68857142857144, 33.324285714285715]]"
2005-12-29 04:15:00.0,2005-12-29 03:20:00.0,severe-thunderstorm,"[[[-82.03, 34.96], [-82.09, 34.78], [-81.79, 34.76], [-81.73, 34.91], [-81.78, 34.99], [-82.03, 34.96]]]","[[-81.90833333333335, 34.89333333333334]]"
2005-12-29 04:15:00.0,2005-12-29 03:20:00.0,severe-thunderstorm,"[[[-82.03, 34.96], [-82.09, 34.78], [-81.79, 34.76], [-81.73, 34.91], [-81.78, 34.99], [-82.03, 34.96]]]","[[-81.90833333333335, 34.89333333333334]]"
2005-12-29 04:15:00.0,2005-12-29 03:45:00.0,severe-thunderstorm,"[[[-82.16, 32.51], [-82.03, 32.33], [-81.98, 32.36], [-81.91, 32.4], [-82.0, 32.53], [-82.16, 32.51]]]","[[-82.04, 32.44]]"
2005-12-29 04:15:00.0,2005-12-29 03:45:00.0,severe-thunderstorm,"[[[-82.16, 32.51], [-82.03, 32.33], [-81.98, 32.36], [-81.91, 32.4], [-82.0, 32.53], [-82.16, 32.51]]]","[[-82.04, 32.44]]"
2005-12-29 18:30:00.0,2005-12-29 05:48:00.0,severe-thunderstorm,"[[[-84.95, 37.1], [-84.89, 37.0], [-84.44, 37.27], [-84.58, 37.36], [-84.95, 37.1]]]","[[-84.762, 37.166000000000004]]"
2005-12-29 06:45:00.0,2005-12-29 06:04:00.0,severe-thunderstorm,"[[[-86.02, 33.61], [-86.05, 33.66], [-86.48, 33.55], [-86.47, 33.51], [-86.37, 33.5], [-86.37, 33.4], [-86.35, 33.38], [-85.99, 33.43], [-85.95, 33.45], [-85.98, 33.57], [-86.02, 33.61]]]","[[-86.18636363636364, 33.51545454545454]]"
2005-12-29 06:45:00.0,2005-12-29 06:04:00.0,severe-thunderstorm,"[[[-86.02, 33.61], [-86.05, 33.66], [-86.48, 33.55], [-86.47, 33.51], [-86.37, 33.5], [-86.37, 33.4], [-86.35, 33.38], [-85.99, 33.43], [-85.95, 33.45], [-85.98, 33.57], [-86.02, 33.61]]]","[[-86.18636363636364, 33.51545454545454]]"
2005-12-29 06:45:00.0,2005-12-29 06:11:00.0,severe-thunderstorm,"[[[-85.52, 32.0], [-85.5, 31.97], [-85.47, 31.97], [-85.21, 32.06], [-85.2, 32.08], [-85.26, 32.15], [-85.41, 32.15], [-85.43, 32.14], [-85.42, 32.03], [-85.51, 32.02], [-85.52, 32.0]]]","[[-85.40454545454544, 32.05181818181818]]"
2005-12-29 06:45:00.0,2005-12-29 06:11:00.0,severe-thunderstorm,"[[[-85.52, 32.0], [-85.5, 31.97], [-85.47, 31.97], [-85.21, 32.06], [-85.2, 32.08], [-85.26, 32.15], [-85.41, 32.15], [-85.43, 32.14], [-85.42, 32.03], [-85.51, 32.02], [-85.52, 32.0]]]","[[-85.40454545454544, 32.05181818181818]]"
2005-12-29 06:30:00.0,2005-12-29 06:12:00.0,severe-thunderstorm,"[[[-86.5, 33.54], [-86.52, 33.54], [-86.53, 33.52], [-86.54, 33.53], [-86.6, 33.49], [-86.55, 33.38], [-86.41, 33.41], [-86.38, 33.42], [-86.38, 33.5], [-86.47, 33.5], [-86.5, 33.54]]]","[[-86.4890909090909, 33.48818181818182]]"
2005-12-29 19:15:00.0,2005-12-29 06:18:00.0,severe-thunderstorm,"[[[-85.26, 32.15], [-85.19, 32.07], [-85.06, 32.07], [-85.04, 32.15], [-84.96, 32.19], [-84.97, 32.21], [-84.93, 32.22], [-84.9, 32.26], [-85.0, 32.33], [-84.97, 32.38], [-84.98, 32.4], [-84.99, 32.4], [-85.42, 32.23], [-85.43, 32.17], [-85.26, 32.15]]]","[[-85.09066666666668, 32.22533333333333]]"
2005-12-29 19:00:00.0,2005-12-29 06:22:00.0,severe-thunderstorm,"[[[-85.52, 31.75], [-85.43, 31.67], [-85.41, 31.72], [-85.26, 31.71], [-85.13, 31.82], [-85.12, 31.9], [-85.09, 31.94], [-85.05, 32.02], [-85.06, 32.06], [-85.11, 32.07], [-85.2, 32.06], [-85.52, 31.75]]]","[[-85.24166666666666, 31.872500000000002]]"
2005-12-29 19:00:00.0,2005-12-29 06:22:00.0,severe-thunderstorm,"[[[-85.52, 31.75], [-85.43, 31.67], [-85.41, 31.72], [-85.26, 31.71], [-85.13, 31.82], [-85.12, 31.9], [-85.09, 31.94], [-85.05, 32.02], [-85.06, 32.06], [-85.11, 32.07], [-85.2, 32.06], [-85.52, 31.75]]]","[[-85.24166666666666, 31.872500000000002]]"
2005-12-29 19:00:00.0,2005-12-29 06:40:00.0,severe-thunderstorm,"[[[-85.27, 32.62], [-85.16, 32.47], [-84.72, 32.66], [-84.85, 32.85], [-85.27, 32.62]]]","[[-85.054, 32.644]]"
2005-12-29 19:15:00.0,2005-12-29 06:52:00.0,tornado,"[[[-85.29, 32.17], [-85.19, 32.07], [-85.06, 32.07], [-85.04, 32.1], [-85.04, 32.15], [-84.96, 32.19], [-84.97, 32.21], [-84.93, 32.22], [-84.9, 32.26], [-84.93, 32.3], [-84.97, 32.31], [-85.29, 32.17]]]","[[-85.0475, 32.185]]"
2005-12-29 20:00:00.0,2005-12-29 06:54:00.0,severe-thunderstorm,"[[[-86.26, 32.86], [-86.22, 32.76], [-86.02, 32.76], [-85.61, 32.87], [-85.6, 32.88], [-85.6, 33.11], [-85.69, 33.1], [-86.25, 32.88], [-86.26, 32.86]]]","[[-85.94555555555556, 32.89777777777778]]"
2005-12-29 19:30:00.0,2005-12-29 06:55:00.0,severe-thunderstorm,"[[[-85.66, 33.64], [-85.74, 33.8], [-86.19, 33.62], [-86.18, 33.59], [-86.21, 33.57], [-86.16, 33.44], [-86.16, 33.44], [-85.83, 33.53], [-85.79, 33.57], [-85.76, 33.57], [-85.75, 33.6], [-85.72, 33.63], [-85.66, 33.64]]]","[[-85.90846153846154, 33.58769230769231]]"
2005-12-29 09:00:00.0,2005-12-29 07:57:00.0,special-marine,"[[[-75.52, 35.24], [-75.24, 35.9], [-75.24, 35.95], [-75.34, 36.16], [-75.38, 36.2], [-75.46, 36.22], [-75.56, 35.88], [-75.53, 35.78], [-75.6, 35.75], [-75.74, 35.27], [-75.74, 35.25], [-75.67, 35.23], [-75.52, 35.27], [-75.52, 35.24], [-75.52, 35.24]]]","[[-75.50533333333333, 35.63866666666666]]"
2005-12-31 16:00:00.0,2005-12-31 00:55:00.0,flash-flood,"[[[-119.83, 39.17], [-119.82, 39.13], [-119.65, 39.12], [-119.69, 39.21], [-119.83, 39.17]]]","[[-119.76399999999998, 39.160000000000004]]"
2005-12-31 22:30:00.0,2005-12-31 15:41:00.0,flash-flood,"[[[-121.63, 38.39], [-121.59, 38.42], [-121.56, 38.51], [-121.65, 38.5], [-121.63, 38.39]]]","[[-121.612, 38.44199999999999]]"
2006-01-01 08:00:00.0,2005-12-31 15:55:00.0,flash-flood,"[[[-119.93, 39.12], [-119.65, 39.1], [-119.7, 39.23], [-119.93, 39.15], [-119.93, 39.12]]]","[[-119.82800000000002, 39.144]]"
2005-12-31 18:45:00.0,2005-12-31 18:15:00.0,severe-thunderstorm,"[[[-121.76, 38.37], [-121.79, 37.65], [-121.13, 37.63], [-121.09, 38.35], [-121.76, 38.37]]]","[[-121.506, 38.074]]"
2005-12-31 19:15:00.0,2005-12-31 18:26:00.0,severe-thunderstorm,"[[[-121.54, 38.36], [-121.86, 37.66], [-120.99, 37.83], [-121.15, 38.55], [-121.54, 38.36]]]","[[-121.41599999999998, 38.152]]"
2005-12-31 19:15:00.0,2005-12-31 18:26:00.0,severe-thunderstorm,"[[[-121.54, 38.36], [-121.86, 37.66], [-120.99, 37.83], [-121.15, 38.55], [-121.54, 38.36]]]","[[-121.41599999999998, 38.152]]"
2006-01-01 00:00:00.0,2005-12-31 19:40:00.0,flash-flood,"[[[-119.9, 39.15], [-119.9, 39.11], [-119.71, 39.11], [-119.72, 39.23], [-119.9, 39.15]]]","[[-119.826, 39.15]]"
2006-12-01 04:30:00.0,2006-12-01 04:02:00.0,tornado,"[[[-87.56, 33.01], [-87.64, 32.88], [-87.48, 32.79], [-87.48, 32.82], [-87.43, 32.83], [-87.43, 32.87], [-87.36, 32.91], [-87.1, 33.23], [-87.1, 33.23], [-87.16, 33.24], [-87.2, 33.13], [-87.3, 33.11], [-87.32, 33.0], [-87.56, 33.01]]]","[[-87.36571428571428, 33.004285714285714]]"
2006-12-01 04:30:00.0,2006-12-01 04:02:00.0,tornado,"[[[-87.56, 33.01], [-87.64, 32.88], [-87.48, 32.79], [-87.48, 32.82], [-87.43, 32.83], [-87.43, 32.87], [-87.36, 32.91], [-87.1, 33.23], [-87.1, 33.23], [-87.16, 33.24], [-87.2, 33.13], [-87.3, 33.11], [-87.32, 33.0], [-87.56, 33.01]]]","[[-87.36571428571428, 33.004285714285714]]"
2006-12-01 04:45:00.0,2006-12-01 04:11:00.0,tornado,"[[[-87.23, 33.39], [-87.53, 33.02], [-87.32, 33.01], [-87.31, 33.11], [-87.28, 33.14], [-87.2, 33.14], [-87.2, 33.18], [-87.17, 33.24], [-87.09, 33.24], [-87.07, 33.28], [-87.16, 33.3], [-87.23, 33.39]]]","[[-87.2325, 33.20333333333333]]"
2006-12-01 05:45:00.0,2006-12-01 04:22:00.0,special-marine,"[[[-86.46, 30.57], [-87.39, 29.65], [-87.17, 29.33], [-86.47, 29.39], [-86.46, 30.57]]]","[[-86.78999999999999, 29.901999999999997]]"
2006-12-01 05:45:00.0,2006-12-01 04:22:00.0,special-marine,"[[[-86.46, 30.57], [-87.39, 29.65], [-87.17, 29.33], [-86.47, 29.39], [-86.46, 30.57]]]","[[-86.78999999999999, 29.901999999999997]]"
2006-12-01 05:00:00.0,2006-12-01 04:26:00.0,severe-thunderstorm,"[[[-87.28, 33.13], [-87.31, 33.1], [-87.29, 33.05], [-87.11, 32.87], [-86.91, 33.05], [-86.98, 33.11], [-86.98, 33.15], [-87.03, 33.18], [-87.03, 33.25], [-87.09, 33.23], [-87.16, 33.24], [-87.19, 33.14], [-87.28, 33.13]]]","[[-87.12615384615384, 33.12538461538462]]"
2006-12-01 05:00:00.0,2006-12-01 04:26:00.0,severe-thunderstorm,"[[[-87.28, 33.13], [-87.31, 33.1], [-87.29, 33.05], [-87.11, 32.87], [-86.91, 33.05], [-86.98, 33.11], [-86.98, 33.15], [-87.03, 33.18], [-87.03, 33.25], [-87.09, 33.23], [-87.16, 33.24], [-87.19, 33.14], [-87.28, 33.13]]]","[[-87.12615384615384, 33.12538461538462]]"
2006-12-01 05:00:00.0,2006-12-01 04:33:00.0,severe-thunderstorm,"[[[-87.09, 33.66], [-87.26, 33.42], [-87.16, 33.31], [-87.12, 33.3], [-87.07, 33.32], [-86.76, 33.68], [-86.79, 33.71], [-86.97, 33.8], [-87.0, 33.78], [-87.03, 33.7], [-87.07, 33.66], [-87.09, 33.66]]]","[[-87.03416666666665, 33.583333333333336]]"
2006-12-01 05:30:00.0,2006-12-01 04:57:00.0,severe-thunderstorm,"[[[-87.1, 33.63], [-87.15, 33.62], [-86.95, 33.4], [-86.71, 33.44], [-86.67, 33.48], [-86.62, 33.47], [-86.57, 33.52], [-86.53, 33.53], [-86.53, 33.56], [-86.56, 33.57], [-86.53, 33.67], [-86.55, 33.76], [-87.09, 33.66], [-87.1, 33.63]]]","[[-86.76142857142854, 33.56714285714286]]"
2006-12-01 05:30:00.0,2006-12-01 05:10:00.0,tornado,"[[[-87.03, 33.7], [-87.06, 33.69], [-86.89, 33.59], [-86.72, 33.77], [-86.71, 33.8], [-86.76, 33.84], [-86.89, 33.84], [-86.98, 33.8], [-87.03, 33.72], [-87.03, 33.7]]]","[[-86.91, 33.745]]"
2006-12-01 05:45:00.0,2006-12-01 05:32:00.0,severe-thunderstorm,"[[[-86.53, 33.72], [-86.55, 33.76], [-86.64, 33.76], [-86.67, 33.34], [-86.37, 33.32], [-86.36, 33.38], [-86.38, 33.4], [-86.38, 33.5], [-86.47, 33.5], [-86.5, 33.55], [-86.56, 33.57], [-86.53, 33.72]]]","[[-86.495, 33.54333333333333]]"
2006-12-01 06:15:00.0,2006-12-01 05:47:00.0,severe-thunderstorm,"[[[-86.6, 33.49], [-86.73, 33.16], [-86.53, 33.17], [-86.47, 33.21], [-86.43, 33.28], [-86.37, 33.3], [-86.36, 33.38], [-86.38, 33.4], [-86.38, 33.5], [-86.47, 33.5], [-86.5, 33.53], [-86.54, 33.53], [-86.6, 33.49]]]","[[-86.48923076923077, 33.379999999999995]]"
2006-12-01 07:30:00.0,2006-12-01 07:07:00.0,severe-thunderstorm,"[[[-86.49, 37.45], [-86.29, 37.36], [-85.96, 37.62], [-86.15, 37.75], [-86.49, 37.45]]]","[[-86.276, 37.525999999999996]]"
2006-12-01 08:30:00.0,2006-12-01 08:00:00.0,severe-thunderstorm,"[[[-86.37, 37.14], [-86.11, 37.12], [-86.1, 37.26], [-86.17, 37.33], [-86.14, 37.34], [-86.11, 37.32], [-86.1, 37.33], [-86.08, 37.51], [-86.17, 37.56], [-86.35, 37.57], [-86.38, 37.55], [-86.41, 37.19], [-86.37, 37.14]]]","[[-86.22000000000001, 37.33538461538461]]"
2006-12-01 08:30:00.0,2006-12-01 08:00:00.0,severe-thunderstorm,"[[[-86.37, 37.14], [-86.11, 37.12], [-86.1, 37.26], [-86.17, 37.33], [-86.14, 37.34], [-86.11, 37.32], [-86.1, 37.33], [-86.08, 37.51], [-86.17, 37.56], [-86.35, 37.57], [-86.38, 37.55], [-86.41, 37.19], [-86.37, 37.14]]]","[[-86.22000000000001, 37.33538461538461]]"
2006-12-01 09:00:00.0,2006-12-01 08:28:00.0,severe-thunderstorm,"[[[-85.95, 37.74], [-86.0, 37.56], [-85.7, 37.72], [-85.75, 37.82], [-85.85, 37.88], [-85.82, 37.89], [-85.84, 37.91], [-85.86, 37.94], [-85.91, 37.94], [-85.92, 37.98], [-85.96, 37.96], [-85.95, 37.74]]]","[[-85.87583333333333, 37.839999999999996]]"
2006-12-01 09:00:00.0,2006-12-01 08:28:00.0,severe-thunderstorm,"[[[-85.95, 37.74], [-86.0, 37.56], [-85.7, 37.72], [-85.75, 37.82], [-85.85, 37.88], [-85.82, 37.89], [-85.84, 37.91], [-85.86, 37.94], [-85.91, 37.94], [-85.92, 37.98], [-85.96, 37.96], [-85.95, 37.74]]]","[[-85.87583333333333, 37.839999999999996]]"
2006-12-01 09:45:00.0,2006-12-01 09:08:00.0,severe-thunderstorm,"[[[-85.43, 38.24], [-85.46, 37.96], [-84.99, 38.17], [-85.21, 38.37], [-85.43, 38.24]]]","[[-85.304, 38.196000000000005]]"
2006-12-01 09:45:00.0,2006-12-01 09:16:00.0,severe-thunderstorm,"[[[-85.65, 39.33], [-85.53, 39.15], [-85.31, 39.28], [-85.31, 39.43], [-85.53, 39.44], [-85.65, 39.33]]]","[[-85.49666666666667, 39.32666666666666]]"
